epoch,acc,certificate,loss,val_acc,val_certificate,val_loss
563,0.9420072115384616,0.6040331196581197,-0.31682270516951877,0.9625,0.7878,-0.37250442571640013
564,0.9403044871794872,0.6117788461538461,-0.3186049779765626,0.9623,0.7866,-0.3725356342315674
565,0.9411951577427426,0.6056046014549006,-0.3175463956616791,0.9626,0.7876,-0.3724050422668457
566,0.9396033653846154,0.6107104700854701,-0.317262608016658,0.9621,0.7872,-0.3725173254966736
567,0.9420072115384616,0.6080228365384616,-0.31758766634087277,0.9625,0.787,-0.37232427043914795
568,0.9434022205344109,0.6088148742643125,-0.3186859896694549,0.9625,0.7868,-0.3726459297180176
569,0.9417735042735043,0.6059027777777778,-0.3171456696895453,0.9621,0.7866,-0.37262707471847534
570,0.9395866720085471,0.6085570245726496,-0.3166608900850655,0.9621,0.7867,-0.3727132614135742
571,0.94335205982942,0.6104032904340214,-0.3191880694744484,0.963,0.7883,-0.372728835105896
572,0.9431423611111112,0.6093082264957265,-0.31857118118777233,0.9626,0.787,-0.3727806415557861
573,0.9425247061965812,0.6102597489316239,-0.318432332486169,0.9628,0.7872,-0.372689997959137
574,0.9413456392836737,0.6095004013160004,-0.3178013707463789,0.9625,0.788,-0.3726037027359009
575,0.9417234241452992,0.6112613514957265,-0.31950079522326463,0.9625,0.7868,-0.3726815667152405
576,0.9424245459401709,0.6089910523504274,-0.31819717382263935,0.9625,0.7872,-0.37274415974617003
577,0.9426163724873269,0.6035814606422661,-0.317236733076214,0.9625,0.7874,-0.3728410607337952
578,0.9401041666666666,0.6111444978632479,-0.3173355449978103,0.9626,0.787,-0.37270068821907043
579,0.9442107371794872,0.605735844017094,-0.31738183946691007,0.9626,0.7872,-0.3728436638832092
580,0.9414794007490637,0.6146836543287295,-0.3192761027283564,0.9632,0.7867,-0.37274169120788575
581,0.9406550480769231,0.6038161057692307,-0.31633613424168694,0.9628,0.7874,-0.3728282153129578
582,0.9427584134615384,0.6094918536324786,-0.31822050961419046,0.9625,0.7875,-0.37286543493270874
583,0.939289058288066,0.6044676297485286,-0.31562689219393664,0.9629,0.7877,-0.37291408348083493
584,0.9428752670940171,0.6110777243589743,-0.31855631689740044,0.9634,0.7874,-0.3731354465484619
585,0.9409555288461539,0.6030482104700855,-0.3167338654016837,0.9627,0.7879,-0.37307655086517333
586,0.9389546548956661,0.6088817548853883,-0.31667205399533144,0.9631,0.7876,-0.3731913077354431
587,0.9426248664529915,0.6070713141025641,-0.31840426952410966,0.9626,0.7889,-0.3732000728130341
588,0.9413895566239316,0.6083066239316239,-0.3175214236745468,0.9624,0.7893,-0.3731219668865204
589,0.9439539861844911,0.6094836810172211,-0.31863296379565936,0.9626,0.7886,-0.373119410943985
590,0.9419571314102564,0.6104934561965812,-0.31712207198143005,0.9621,0.7882,-0.3732875841140747
591,0.9420239049145299,0.6117955395299145,-0.31877121997949404,0.9623,0.7881,-0.3733038396835327
592,0.941228598276519,0.6097512037885451,-0.3181538150041355,0.9622,0.7883,-0.37323244304656983
593,0.9406884348290598,0.6108273237179487,-0.3184420784187113,0.962,0.787,-0.37318363370895385
594,0.9387853899572649,0.6055021367521367,-0.3162563727197484,0.9621,0.7891,-0.3731729949951172
595,0.9455424022585265,0.6135132424712755,-0.3204891364353745,0.9624,0.7877,-0.3732999732971191
596,0.9399539262820513,0.6061698717948718,-0.31608288989871997,0.9622,0.7892,-0.373182598400116
597,0.9417568108974359,0.6118289262820513,-0.3190582802789843,0.9621,0.7891,-0.3732319757938385
598,0.9438369447946421,0.6164058319638285,-0.32047448742191953,0.9625,0.7891,-0.3733940312385559
599,0.9420572916666666,0.6075554220085471,-0.3170197773565594,0.9617,0.7891,-0.3734474495887756
600,0.9433426816239316,0.6074051816239316,-0.3172063097739831,0.9622,0.7887,-0.3733810708045959
601,0.9397070625046474,0.6081627876347817,-0.3163488660986376,0.9627,0.789,-0.3733824219703674
602,0.941139155982906,0.6063201121794872,-0.3180495713256363,0.9622,0.7896,-0.37351440844535827
603,0.9443609775641025,0.6131643963675214,-0.3194905174975721,0.9622,0.7893,-0.3735602940559387
604,0.9426163724873269,0.6046348314925654,-0.3169726436631829,0.9623,0.7878,-0.3735323359012604
605,0.9404547275641025,0.6087573450854701,-0.31810543183078116,0.9621,0.7896,-0.3735457098007202
606,0.9432091346153846,0.6068209134615384,-0.31847019678252375,0.9624,0.7871,-0.3735372438430786
607,0.9436530230388468,0.6087479936113455,-0.31860613189896775,0.9628,0.7886,-0.3735308759689331
608,0.9417234241452992,0.6100761217948718,-0.3175419619322842,0.9623,0.7886,-0.3735996766090393
609,0.9412893963675214,0.6078892895299145,-0.31679203991706556,0.9621,0.7891,-0.37355525197982786
610,0.9416800428355295,0.6133460406315652,-0.31880016656021437,0.9623,0.7894,-0.37343717308044433
611,0.9397869925213675,0.6090244391025641,-0.31735625761186975,0.9623,0.7897,-0.37363492431640627
612,0.9423911591880342,0.6106103098290598,-0.3180172781531627,0.9622,0.79,-0.3736154776573181
613,0.9421983681112894,0.6072933387475705,-0.31746322474676125,0.9621,0.7892,-0.3735367339134216
614,0.9439603365384616,0.6087072649572649,-0.31863616445125675,0.9617,0.7896,-0.37354302854537963
615,0.9425914797008547,0.6117120726495726,-0.3187427936583503,0.9622,0.7899,-0.37349013891220095
616,0.942549491706795,0.6130952379995646,-0.3187226156872055,0.9622,0.7902,-0.3736200900554657
617,0.941940438034188,0.6134815705128205,-0.31886639140355283,0.9621,0.7916,-0.3737140070438385
618,0.9417067307692307,0.6134481837606838,-0.31860463461305344,0.962,0.7887,-0.37361696677207945
619,0.9438536649658567,0.6068251739216718,-0.3182885510006839,0.9618,0.7893,-0.3734872756004334
620,0.9391693376068376,0.6103265224358975,-0.3188248748580615,0.962,0.7884,-0.37354104714393616
621,0.9422909989316239,0.6125300480769231,-0.318516586198766,0.9624,0.7895,-0.3735257583141327
622,0.9413790797536675,0.6084303102307042,-0.3172131096251576,0.9622,0.7892,-0.3737145276069641
623,0.9426248664529915,0.6107438568376068,-0.31860289595320695,0.9629,0.789,-0.3737389588356018
624,0.942825186965812,0.6102430555555556,-0.3182652132251324,0.9628,0.788,-0.37371581020355227
625,0.9394729801076437,0.609951845875011,-0.3179252789325418,0.9628,0.7882,-0.3738478259086609
626,0.9418569711538461,0.6093583066239316,-0.3180729745544939,0.9624,0.7893,-0.3740250422954559
627,0.9417401175213675,0.6070546207264957,-0.31721582983294105,0.9627,0.7892,-0.3739667007446289
628,0.9436530229112821,0.6135299625468165,-0.3205179805867872,0.9629,0.7883,-0.374084263086319
629,0.9417067307692307,0.608223157051282,-0.3181226280891997,0.9631,0.789,-0.37405859689712523
630,0.9407885950854701,0.6040331196581197,-0.31751330190489435,0.9635,0.7883,-0.37397344760894774
631,0.9417636435640375,0.6030296951197507,-0.3168418732730382,0.9626,0.7882,-0.3738464196205139
632,0.9415564903846154,0.6119123931623932,-0.3193846442378484,0.9626,0.7891,-0.3739442364692688
633,0.9420739850427351,0.6104767628205128,-0.31832586827441156,0.9627,0.7896,-0.3740151577472687
634,0.9411115568866699,0.6134129213164234,-0.32011144442823625,0.9629,0.7897,-0.37407223567962644
635,0.9412893963675214,0.607688969017094,-0.31754058765040505,0.9624,0.7898,-0.37407786364555357
636,0.9426415598290598,0.6065705128205128,-0.31799044682938826,0.9627,0.7888,-0.3739538511276245
637,0.9407102728094119,0.6078116639276568,-0.31744989730445633,0.9631,0.7888,-0.37406592321395876
638,0.9420906784188035,0.6114950587606838,-0.3191222482894221,0.9631,0.7883,-0.3741894104003906
639,0.9429587339743589,0.6096587873931624,-0.31796421422662896,0.9632,0.7892,-0.3741759140014648
640,0.9420980470202197,0.6099351257356875,-0.3182380916346452,0.9626,0.7884,-0.3741558251857758
641,0.9415397970085471,0.6080228365384616,-0.31812395327366316,0.9629,0.7888,-0.374157337141037
642,0.9444277510683761,0.6098257211538461,-0.31938361599404586,0.9621,0.7893,-0.3741393828392029
643,0.9443385500267523,0.6121421884316821,-0.32019986326264593,0.962,0.7885,-0.3741080551147461
644,0.9422409188034188,0.6086071047008547,-0.31785579248626006,0.9622,0.7887,-0.37408857040405274
645,0.9424245459401709,0.6077724358974359,-0.31826067340170217,0.9619,0.7893,-0.37414399719238284
646,0.9424993310974779,0.6159711074803589,-0.3200988518706996,0.9619,0.7894,-0.3741974111557007
647,0.9418402777777778,0.6099926549145299,-0.3187599242625073,0.9621,0.7896,-0.3742267025947571
648,0.9444778311965812,0.614433092948718,-0.3201389152270097,0.962,0.7883,-0.3743064043521881
649,0.9413957998929909,0.6099184056601465,-0.31815976272808033,0.9621,0.789,-0.3743645437240601
650,0.9412727029914529,0.6081229967948718,-0.31856552231260854,0.9621,0.7879,-0.3742235704421997
651,0.9429253472222222,0.6102263621794872,-0.3190778009275086,0.9624,0.7885,-0.37420344815254214
652,0.942164927705078,0.613697164258962,-0.3191435317134653,0.9626,0.7881,-0.3742015342235565
653,0.9405548878205128,0.6163361378205128,-0.31899751614556354,0.9625,0.7895,-0.37424338631629944
654,0.9433927617521367,0.6097422542735043,-0.31867010241899735,0.962,0.7893,-0.37427449083328246
655,0.9385366505515199,0.600822632423756,-0.3157363581013207,0.962,0.7887,-0.3742638739585876
656,0.9416399572649573,0.6117955395299145,-0.3185242355251924,0.9629,0.7887,-0.37430310735702516
657,0.9390357905982906,0.6087072649572649,-0.3178470609152419,0.9627,0.7881,-0.37436700992584226
658,0.9409276350033098,0.6082296683036943,-0.317698115394229,0.9626,0.7887,-0.37444271788597105
659,0.9430255074786325,0.6111278044871795,-0.3196122082762229,0.9626,0.7886,-0.3743318899154663
660,0.9429253472222222,0.6086071047008547,-0.3185673377707473,0.962,0.7872,-0.3742935072422028
661,0.9427501338570433,0.615201979700163,-0.31979021275343267,0.9624,0.7886,-0.374362477016449
662,0.9403879540598291,0.6156517094017094,-0.32020090603166157,0.9624,0.7878,-0.374341361951828
663,0.9449953258547008,0.6122629540598291,-0.3197427292028044,0.9626,0.7882,-0.3743415214061737
664,0.9376170411985019,0.6067750133761369,-0.31656934618312066,0.9626,0.7887,-0.3742701714515686
665,0.9420239049145299,0.6114282852564102,-0.318580913492757,0.9629,0.7881,-0.37428509702682494
666,0.9424913194444444,0.6089743589743589,-0.31858409692843753,0.9625,0.7882,-0.37419973468780515
667,0.9422318084537186,0.6076444622792937,-0.3186340985641306,0.9631,0.7876,-0.37420779552459715
668,0.9428418803418803,0.6125133547008547,-0.319539428776146,0.9622,0.7887,-0.3742662099838257
669,0.9420239049145299,0.6099425747863247,-0.3185976098617937,0.9627,0.7881,-0.37434753971099854
670,0.9419475656387447,0.6142489300047158,-0.31963079566621344,0.9623,0.7882,-0.37431555881500245
671,0.9431590544871795,0.6048010149572649,-0.3176706360064001,0.962,0.7876,-0.3743417071342468
672,0.9414563301282052,0.6126635950854701,-0.3192603735205455,0.9624,0.7884,-0.3743752934455872
673,0.9427501338570433,0.6122257891920814,-0.3188390352146839,0.9627,0.7894,-0.3743696002960205
674,0.9450954861111112,0.6131310096153846,-0.3200689255554452,0.9627,0.7891,-0.37426085348129273
675,0.9408553685897436,0.6088575053418803,-0.3186244789479125,0.9625,0.7884,-0.3742969341754913
676,0.9411282770578845,0.6116907438088892,-0.3182371934829006,0.9622,0.7891,-0.3743904877662659
677,0.9414396367521367,0.6124966613247863,-0.318293482128881,0.9622,0.7891,-0.3744057876586914
678,0.9427751068376068,0.6130308493589743,-0.3187362166424083,0.9622,0.7882,-0.37436650772094726
679,0.9424826109262633,0.6095840022358555,-0.31830643516865054,0.9623,0.7891,-0.3744898554325104
680,0.9443776709401709,0.6168703258547008,-0.3207872439271364,0.9625,0.7894,-0.37455041637420655
681,0.9404380341880342,0.6076055021367521,-0.31795974521555453,0.9622,0.7888,-0.37455387868881224
682,0.9426163723916533,0.6122090691165404,-0.3197215030128271,0.9625,0.7892,-0.3745977841377258
683,0.9444277510683761,0.6164529914529915,-0.3215033314549006,0.9626,0.7899,-0.3746806331634521
684,0.9424746260683761,0.6091579861111112,-0.31856193851966125,0.9624,0.79,-0.3746525176525116
685,0.9417636436597111,0.6109550560841017,-0.3185118671054187,0.9629,0.79,-0.3746671705245972
686,0.9392528044871795,0.6047509348290598,-0.31642070196123206,0.9629,0.7903,-0.3745924389362335
687,0.9421574519230769,0.6108607104700855,-0.31923065366398573,0.9633,0.7895,-0.37460811252593995
688,0.9437031834249257,0.6162219102080332,-0.32054872001601514,0.9629,0.7905,-0.3746142632961273
689,0.9410890758547008,0.6096587873931624,-0.3188061861910372,0.9629,0.7909,-0.37465498356819155
690,0.9431423611111112,0.6105101495726496,-0.31863890429083097,0.9625,0.7903,-0.37464284682273863
691,0.9411617174003136,0.6108714553237025,-0.31874454187288076,0.9625,0.7909,-0.37455528316497805
692,0.9398704594017094,0.6102263621794872,-0.3180910706774801,0.9627,0.7909,-0.374609234046936
693,0.9433426816239316,0.6099592681623932,-0.31896834947869307,0.9627,0.7906,-0.37469126505851746
694,0.9411617175916608,0.6085473515567709,-0.3174676413584546,0.9625,0.7909,-0.3747804500579834
695,0.9437600160256411,0.6136151175213675,-0.320864063488622,0.9624,0.7906,-0.37484579629898074
696,0.9408219818376068,0.6148838141025641,-0.31929922205770117,0.962,0.7901,-0.3748497913837433
697,0.9424993310974779,0.6086811129583785,-0.31888355106641547,0.962,0.7896,-0.3748598844051361
698,0.9423076923076923,0.6187566773504274,-0.3205814644312247,0.9627,0.7907,-0.37485993671417234
699,0.9409555288461539,0.6067040598290598,-0.3171898206202393,0.963,0.7905,-0.3748507863521576
700,0.9410781167355879,0.6094000801611482,-0.3186865507631521,0.9628,0.7903,-0.3748687635421753
701,0.9418736645299145,0.6119290865384616,-0.3196425847390778,0.9626,0.79,-0.37486482849121094
702,0.9426582532051282,0.6164362980769231,-0.32000768426646536,0.9629,0.7898,-0.37495939388275146
703,0.9412787585988155,0.6058721242262247,-0.3174954976641347,0.9627,0.7893,-0.3748963363647461
704,0.9415731837606838,0.6110109508547008,-0.3188156397042111,0.9625,0.7903,-0.37495901970863343
705,0.9420405982905983,0.6149839743589743,-0.3193948140256425,0.9626,0.7915,-0.3749051899909973
706,0.9426999732158349,0.6107209737827716,-0.31905580789982924,0.9628,0.7907,-0.3749450658798218
707,0.9395532852564102,0.6148504273504274,-0.3195969694827357,0.9626,0.7916,-0.374896774148941
708,0.9404213408119658,0.610176282051282,-0.31927999892295933,0.9627,0.7911,-0.3748900002479553
709,0.9414961210159518,0.6125434725408314,-0.3195175803906781,0.9626,0.79,-0.3749432140827179
710,0.9452624198717948,0.6107271634615384,-0.3194261341650262,0.9626,0.7906,-0.37494714775085447
711,0.9412059294871795,0.615234375,-0.3197436034679413,0.9629,0.79,-0.375025350856781
712,0.9441379080040688,0.6152521402138067,-0.32040500982104936,0.9627,0.7902,-0.37497276821136477
713,0.9425914797008547,0.6100594284188035,-0.31858536320873815,0.9628,0.7901,-0.37505884528160094
714,0.9424579326923077,0.6131143162393162,-0.31932811782910275,0.9627,0.7905,-0.3750123857498169
715,0.9419308453718566,0.602929374028681,-0.3170456816609241,0.9624,0.7901,-0.37495405163764955
716,0.9440938835470085,0.6071213942307693,-0.31939366275173986,0.9627,0.791,-0.37497191390991214
717,0.9434929220085471,0.6128305288461539,-0.31962803986846894,0.9625,0.7902,-0.37503972434997557
718,0.9428838951310862,0.6135634029849192,-0.3204710479883538,0.9622,0.7918,-0.3751468338012695
719,0.9428752670940171,0.6149172008547008,-0.3204562747453013,0.9625,0.7909,-0.37517695178985594
720,0.9427417200854701,0.6117955395299145,-0.3197394189162132,0.9624,0.7904,-0.37510114607810974
721,0.9414961209202782,0.6132122792618487,-0.3190731398557966,0.9627,0.7905,-0.37513665781021116
722,0.9440938835470085,0.6118956997863247,-0.3197789678716252,0.9625,0.7901,-0.37510610680580136
723,0.9422743055555556,0.6107605502136753,-0.31939118451032883,0.9623,0.7901,-0.3750790407180786
724,0.9410446763931589,0.6133794810377767,-0.3189051669826477,0.9627,0.7903,-0.3751147385120392
725,0.9416566506410257,0.6111611912393162,-0.3182906857413104,0.9624,0.7909,-0.3751362854003906
726,0.9426916399572649,0.6117454594017094,-0.3199921652802035,0.9626,0.7915,-0.37517365202903746
727,0.9418305243445693,0.610252808988764,-0.31852172028897213,0.9625,0.7911,-0.3752298852920532
728,0.9420239049145299,0.6097255608974359,-0.31895988886682397,0.9624,0.7907,-0.3752006398200989
729,0.9426582532051282,0.6125968215811965,-0.3198025790162576,0.9629,0.791,-0.37527656154632566
730,0.9427835741994725,0.6111389780631353,-0.3198219185975097,0.9626,0.7906,-0.37531668705940247
731,0.9439436431623932,0.6072549412393162,-0.31884532237154806,0.963,0.7913,-0.3753120784282684
732,0.9416065705128205,0.6151175213675214,-0.3189880819911631,0.9629,0.7903,-0.37523648624420164
733,0.944188068422039,0.6191646601504474,-0.3217074268957458,0.9632,0.7909,-0.37528072814941404
734,0.9414897168803419,0.6106436965811965,-0.31868971954298836,0.9632,0.7905,-0.3752503195762634
735,0.9415898771367521,0.6164029113247863,-0.32015608091894376,0.9633,0.791,-0.37524469141960143
736,0.9408105938048079,0.6117409043225329,-0.3189869758245969,0.9632,0.7905,-0.37528391771316527
737,0.9416566506410257,0.6135149572649573,-0.31929568672536784,0.9634,0.7922,-0.3752570158958435
738,0.9418903579059829,0.6145332532051282,-0.3193849074916962,0.9632,0.7919,-0.3753176833152771
739,0.9427668538369107,0.6182952113429642,-0.32125027078304014,0.963,0.7913,-0.37533355541229246
740,0.9433092948717948,0.6129807692307693,-0.3202139344225582,0.963,0.792,-0.3754219012260437
741,0.9430088141025641,0.6123965010683761,-0.31885443239385247,0.9626,0.7916,-0.3754080295562744
742,0.9393224985667127,0.6063904493425286,-0.3180183581071081,0.9628,0.791,-0.37539473299980164
743,0.9433426816239316,0.6124465811965812,-0.31927018217806125,0.9631,0.791,-0.3753564225196838
744,0.9402377136752137,0.6161525106837606,-0.3191558661369177,0.963,0.7906,-0.37540892543792725
745,0.945207998929909,0.6118412252860378,-0.3202288969274891,0.9631,0.7902,-0.3753733043193817
746,0.9404714209401709,0.6130809294871795,-0.31863727815385556,0.9627,0.7916,-0.37545553274154664
747,0.9411725427350427,0.6097088675213675,-0.31925962897192717,0.963,0.7912,-0.37551183862686155
748,0.9413623596143442,0.6124765918559733,-0.31891753306485804,0.963,0.7908,-0.3754848449707031
749,0.9442775106837606,0.607421875,-0.3192106207084452,0.9628,0.7913,-0.3754703495502472
750,0.9429921207264957,0.616653311965812,-0.3201776086392566,0.9628,0.7906,-0.375444048833847
751,0.9414626806735227,0.610988496617878,-0.31859557717289116,0.9625,0.7913,-0.3755073189735413
752,0.9428585737179487,0.6067207532051282,-0.31861877142109424,0.9627,0.7905,-0.375463961315155
753,0.9413394764957265,0.6129640758547008,-0.31994768677868396,0.9627,0.7905,-0.3755303217411041
754,0.946311530134396,0.6142322098016101,-0.32021585661756474,0.9628,0.7907,-0.3755070750236511
755,0.9402377136752137,0.6142661591880342,-0.3188754259011684,0.9626,0.7906,-0.37553910636901855
756,0.9408553685897436,0.6082064636752137,-0.31829984575255305,0.9628,0.7908,-0.37556094188690187
757,0.9410112359550562,0.6169408774426941,-0.320841602506709,0.9628,0.7914,-0.3756259992599487
758,0.9421407585470085,0.6081897702991453,-0.318273096321485,0.9632,0.7912,-0.3755576358795166
759,0.9434595352564102,0.6100928151709402,-0.3187587035772128,0.963,0.791,-0.37563213443756105
760,0.9410781166718056,0.6135968433273483,-0.31987346518224674,0.9624,0.791,-0.3756076681137085
761,0.9410056089743589,0.6071047008547008,-0.31759989433563673,0.9629,0.7912,-0.37558145675659177
762,0.9412727029914529,0.6138822115384616,-0.3196438512740991,0.9627,0.7905,-0.37566242270469663
763,0.939355939100489,0.6122090689251932,-0.31804631879267176,0.9629,0.7906,-0.3756510425567627
764,0.9412059294871795,0.6116786858974359,-0.3194160467793799,0.9625,0.7911,-0.3756544578552246
765,0.9437600160256411,0.6093583066239316,-0.31825301872614103,0.9625,0.7916,-0.3756386574745178
766,0.9416967628791792,0.6121254680691204,-0.31944973128182547,0.9623,0.7913,-0.375592040348053
767,0.9385850694444444,0.6134481837606838,-0.3184764006963143,0.9627,0.7911,-0.3755723453521729
768,0.9439603365384616,0.6090912126068376,-0.3189164139648788,0.9627,0.7909,-0.3755386302947998
769,0.9429173354735152,0.61120585865232,-0.3193454362448044,0.9629,0.7909,-0.3756103697776794
770,0.9421073717948718,0.6125467414529915,-0.31968693008534926,0.9631,0.7909,-0.37559250288009643
771,0.9418068910256411,0.6094751602564102,-0.3180596433643602,0.9632,0.7915,-0.375667183971405
772,0.9467128143392188,0.6096007223432877,-0.31958099740466184,0.9632,0.7915,-0.37566788301467896
773,0.9408386752136753,0.6138822115384616,-0.31843216341530156,0.9633,0.7912,-0.3756946870803833
774,0.9439269497863247,0.611862313034188,-0.3204983928774157,0.9633,0.792,-0.37571649856567385
775,0.9386202515670486,0.6142823701557978,-0.3192905495675762,0.9629,0.7912,-0.37571169300079343
776,0.941940438034188,0.6147669604700855,-0.31921082053683764,0.9631,0.7915,-0.37572030606269835
777,0.9456630608974359,0.6151175213675214,-0.32047571292799765,0.9629,0.7911,-0.3757749198436737
778,0.9433353396582055,0.614349250840656,-0.32042518620059857,0.9629,0.7914,-0.37577002811431887
779,0.9405548878205128,0.6114950587606838,-0.3180170341944083,0.9628,0.7917,-0.37570435242652894
780,0.9422743055555556,0.6148337339743589,-0.3205931639442077,0.963,0.7918,-0.37574747228622435
781,0.9425160512686924,0.6119749865281895,-0.319913813508469,0.9633,0.7919,-0.37579518909454346
782,0.9426081730769231,0.6150507478632479,-0.3197254164096637,0.9631,0.7924,-0.3757600106716156
783,0.9427083333333334,0.6098257211538461,-0.31883169780684334,0.9631,0.7918,-0.3757445652008057
784,0.938285848047084,0.6089987960519989,-0.31710288607863707,0.963,0.7917,-0.37575758652687075
785,0.9426081730769231,0.6156517094017094,-0.32096723059558463,0.9631,0.7917,-0.37575088891983033
786,0.9429921207264957,0.6115451388888888,-0.3190456079876321,0.963,0.7917,-0.3757816056251526
787,0.9422652487004741,0.610720973687098,-0.3189472005353247,0.9628,0.7916,-0.3757294906616211
788,0.9421073717948718,0.6121627938034188,-0.31920293584848064,0.9632,0.7908,-0.37572462644577026
789,0.9420405982905983,0.6120626335470085,-0.31942950456570357,0.9631,0.7912,-0.375760327911377
790,0.9409777956126271,0.6096174424826111,-0.3181395559083848,0.9634,0.791,-0.37574822950363157
791,0.9419237446581197,0.6114115918803419,-0.3192246972750395,0.9633,0.7906,-0.3757892164707184
792,0.9411725427350427,0.6091245993589743,-0.3191107248521259,0.9631,0.7907,-0.37578896465301515
793,0.9441713483146067,0.6186964954840046,-0.3213103540508807,0.9631,0.7917,-0.3757566946029663
794,0.9414229433760684,0.6159354967948718,-0.320231609683261,0.9633,0.7914,-0.37574777369499207
795,0.9426081730769231,0.6123464209401709,-0.3202037622785976,0.9633,0.7912,-0.37571777992248534
796,0.9432182984597036,0.6054875601926164,-0.31746901473685213,0.9634,0.7912,-0.3757823554992676
797,0.9432759081196581,0.6158854166666666,-0.3208464653446124,0.9635,0.7918,-0.3757875150680542
798,0.9406216613247863,0.6108940972222222,-0.3196830676279516,0.9635,0.7909,-0.37578230390548706
799,0.9432350186309182,0.6144495719636169,-0.3198949567228157,0.9634,0.7915,-0.3757872563362122
800,0.9398704594017094,0.6080729166666666,-0.31848619528051114,0.9633,0.7909,-0.37586047105789183
801,0.9405215010683761,0.6107271634615384,-0.3185655273433424,0.9635,0.7908,-0.3758365391731262
802,0.9423822899308671,0.6127608345752734,-0.31962338585851024,0.9634,0.7909,-0.3758817095756531
803,0.9434762286324786,0.6121627938034188,-0.3196830364246654,0.9634,0.7913,-0.3758408017158508
804,0.9433760683760684,0.6157518696581197,-0.32016427700336164,0.9634,0.7914,-0.3758930520534515
805,0.9420980470840021,0.6049023542957805,-0.31881313446117887,0.9631,0.7914,-0.37589417490959165
806,0.9427584134615384,0.6121627938034188,-0.3193147290720899,0.963,0.7913,-0.37588109374046325
807,0.9392528044871795,0.6125801282051282,-0.3181097192259935,0.9631,0.7909,-0.37587650747299195
808,0.9426665328096233,0.618412252541466,-0.3209815938215067,0.9629,0.7912,-0.37587753400802615
809,0.9409388354700855,0.6119958600427351,-0.3195323290096389,0.963,0.7908,-0.3759038483142853
810,0.9420739850427351,0.6162693643162394,-0.3206643077552828,0.963,0.7908,-0.37588994884490967
811,0.9433018994114499,0.6128611556982343,-0.31968576782779173,0.9628,0.7909,-0.37586922965049746
812,0.9423410790598291,0.6086404914529915,-0.3195509348287542,0.963,0.7904,-0.3758987106323242
813,0.9397369123931624,0.6124298878205128,-0.3190574265188641,0.9631,0.791,-0.3759631425857544
814,0.9395398608881755,0.6115904226221459,-0.3180669439291814,0.9632,0.7908,-0.37599100379943845
815,0.9431924412393162,0.6160690438034188,-0.32066690985463625,0.9634,0.791,-0.3760051516532898
816,0.9422576121794872,0.6081396901709402,-0.3183787063910411,0.9631,0.791,-0.37600654911994935
817,0.9401585071274404,0.6087479935794543,-0.31749363383103846,0.963,0.7904,-0.3759894513130188
818,0.9429754273504274,0.6145666399572649,-0.3203175874729442,0.9631,0.791,-0.3759838960647583
819,0.9415064102564102,0.6096921741452992,-0.3192429840564728,0.9632,0.7909,-0.37602284336090086
820,0.9441880683901477,0.6117743445373972,-0.3195220769695447,0.9631,0.7911,-0.375974125623703
821,0.9460303151709402,0.6160690438034188,-0.32087011622567463,0.963,0.7911,-0.3759674475193024
822,0.9423911591880342,0.6143329326923077,-0.31873337663391715,0.963,0.7915,-0.37596176223754885
823,0.9420980470840021,0.6155196629532396,-0.31994076917489117,0.963,0.7915,-0.37598252568244933
824,0.9410056089743589,0.6149172008547008,-0.31944734641374684,0.9633,0.7912,-0.37600483927726747
825,0.9433259882478633,0.6122796474358975,-0.31892351876211983,0.963,0.791,-0.37602394990921023
826,0.9426999731520525,0.6151016587366581,-0.32051056899317704,0.9629,0.7914,-0.3760344585895538
827,0.9403545673076923,0.6110109508547008,-0.31878015590019715,0.9627,0.7913,-0.3760363936424255
828,0.9427417200854701,0.6143496260683761,-0.32011692467917746,0.9632,0.7911,-0.37600718483924866
829,0.9405932316746923,0.6088984750247116,-0.31854528193489123,0.9633,0.7916,-0.37602965059280397
830,0.9434261485042735,0.6117454594017094,-0.3198063125849789,0.9629,0.7914,-0.37602962765693665
831,0.9439937232905983,0.613014155982906,-0.3198914468033701,0.9628,0.7914,-0.37602153396606447
832,0.9413957999886645,0.6099685660781167,-0.3183200378957568,0.963,0.7912,-0.3760162533760071
833,0.9429086538461539,0.6131143162393162,-0.3193069328991776,0.9628,0.7914,-0.37599994258880615
834,0.9428585737179487,0.6160857371794872,-0.32120287214588916,0.9626,0.7912,-0.3760482136249542
835,0.9435694221508828,0.61138978053568,-0.32036077344781133,0.9626,0.7914,-0.3760598175048828
836,0.9426916399572649,0.6217280982905983,-0.32177802582836557,0.9627,0.7914,-0.3761064260005951
837,0.9429420405982906,0.6121627938034188,-0.3198604828908912,0.9624,0.7917,-0.37612560024261477
838,0.9426330925628679,0.6066245319308796,-0.3179439495373946,0.9626,0.7913,-0.3761419325828552
839,0.9423911591880342,0.6141659989316239,-0.31949025583572876,0.9627,0.7914,-0.376146369934082
840,0.941940438034188,0.6151342147435898,-0.32025552725690043,0.9628,0.7919,-0.37614233474731446
841,0.9406935527976532,0.6095505617020792,-0.31816116933710376,0.963,0.7919,-0.3761121963500977
842,0.9432592147435898,0.6161858974358975,-0.31987581096398526,0.9629,0.7919,-0.37611949672698974
843,0.9427751068376068,0.6133814102564102,-0.319759665391384,0.963,0.792,-0.3761772331237793
844,0.9409610755370861,0.6081293472445158,-0.3184765215670125,0.9631,0.7921,-0.3762041579723358
